slot,front_sig,back_sig,front_signer,back_signer,front_program,back_program,front_sell_amount,front_buy_amount,back_sell_amount,back_buy_amount,victim_count
408679247,4jYTXJFSGaxtAkd6Xj88ujfVVa8kNcjYKhZVhP7i4cm2EUm5bVTehPg1gMX5abuvxiadh49DDRvDyTNC768wyGYm,8X63qSnm7K5bE7GzqL1rHZnrw17koqxYUomRSFLLnagojgwoiAhqZEUwoMxrA66DCviZ9NWzjCX5Z6FpVLGc5b4,ApAQhJU5actihCLM2MDhRiRy1BbJjExoAJDQHbHijU33,ApAQhJU5actihCLM2MDhRiRy1BbJjExoAJDQHbHijU33,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,3.540,0.000091,0.000092,3.540,1
408679261,2mXenMHKMVzeeuRuRbegSsL8RX6fecaCCEqcvSch6DXXta3w5UweRprcpBwXhupipMQf3sxB4M62DNfP21aKTs3z,2gZ9swbjQLzKDifoimeZcWz8FHRzuL4NTUQnnqzyC86DhrCkVCGj6z2CpZRPaBFibaTyg71vWNorpZqDa2BcrByJ,B1noB7cAikcp8iR95yAhtWyc7q8jnzUv5L2u9AS9vPRD,B1noB7cAikcp8iR95yAhtWyc7q8jnzUv5L2u9AS9vPRD,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,0.296,"7,791,576.3","7,791,576.3",0.297,1
408679495,2QWoYeLMgCmVB2eLf84fmNefJX5otqiwm24DBKp7E48rPks8VUQwx15wYb2ydEhhH6kdv4Z76XCuR16EysHqUxGo,2oMzdYa4w4zmVRNLnt45CL8sfGAyKJ7mcMWB4wnpXxPhsbXwevGWx7gPJaqqQqbVY3a8nJdFBVEQA4egWnLL5V8B,FYRJRk7PrvckBdynUUATtpa7vayH3WSbS7qi5cChEM4n,FYRJRk7PrvckBdynUUATtpa7vayH3WSbS7qi5cChEM4n,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,9.683,0.0001,0.0001,9.684,1
408679518,4XFqVjPPsRcj7GN7ZFM1ZjS4g8YDVSCQjf5Umh7c6cmqvxRqKqYzRg7bdmsVasgWvPehcWuxvU15zqtQmtbVsgXh,4pje3L8SM9Sq7Q6eVjnEyXMCCzJnqASf3ccuuUZPCnM98CJLyaCPfz58mD77ukEo26bMhwWYit7odsiosEWomXay,RgP2ke7nwHRnkKZxZPkjQoUbD41kpygTvqV8Vygej5p,RgP2ke7nwHRnkKZxZPkjQoUbD41kpygTvqV8Vygej5p,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,9.684,0.0001,0.0001,9.684,1
408679558,5hVsjZqwjWPBMAJtNsTATXtTnGMFhaE3YpS73rPMCXFssiLf8nhdPW9yTNhHbvidEDNEDzWpCtyrBs3pWfpPNN1C,5m3Q8FSdS6q3PiqWArgcg5cFe6fvA38mg9gnZEzeEEpYUF4wXUdcJoL276LKxH1B2y3DZMAB9xVATCzJuter829G,CQZdPrKpDxuw3zFgXjv7FNv12M6GMRjRzXnn7qdJWSjH,CQZdPrKpDxuw3zFgXjv7FNv12M6GMRjRzXnn7qdJWSjH,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,9.393,0.00009,0.00009,9.393,2
408679636,4Z5Ph1BvJGamRqgoHMZvSobTyTbH1o4Hd4tWrJDL7scNjUrwtGx4iTQ5UCVgAtrMgVp7x9g92e2bjkC16wERcZsM,34rA4QnpGankku4zdrcXe9NP4hRVBgTLZnnL3C3xNGeWNqfCJgtdykUczW8uFETqnoZqaqS865iaLj2yCSbUCp5S,CAZuGSz2XGJfuFVL4FPVbL4NvXWMvsv6rSgvQdmzSsoC,CAZuGSz2XGJfuFVL4FPVbL4NvXWMvsv6rSgvQdmzSsoC,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,18.738,0.0001,0.0001,18.738,2
408679702,4eobVje6AgzBbmKjAaWuWmNibjuNTpkzD67jRzXeYCh4LCGxbR3qLgFWHAqUxe14LYjuavx79ZYy5FiNv5TGyVjV,3x5bEQJugoj127HJtVuMjSeUfeQbDQcYtsUawDNcvkH6PtApFM7nHNjhckiwT1bZ2FFdQQD93JxiArQZRvyJhvXy,B1noB7cAikcp8iR95yAhtWyc7q8jnzUv5L2u9AS9vPRD,B1noB7cAikcp8iR95yAhtWyc7q8jnzUv5L2u9AS9vPRD,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,0.247,"5,748,186.3","5,748,186.3",0.291,9
408679717,2gh91x5mmNo5SmZpREYGkxoVsji5DHSko9NVJQn7pNXkLF1updbg7Eo9z2AF3N4XRj2BZw3tQGRwhVyhf7vZW2fW,3er8uzCshTbPpM4SXquKbh2XoTJQ8LuSoCdoGTi9t4y14A4f4RwcjZgsNV58L5BmmJmUjPXcnczosF3wXLwUZRx8,7omjy9cpQzB6P2PHNBgn7HxW5g4a4zGBSaNiRePfksjT,7omjy9cpQzB6P2PHNBgn7HxW5g4a4zGBSaNiRePfksjT,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,25.125,0.0001,0.0001,25.125,13
408679813,2pZYKB6KzWCUL4wHbyrU1NcVas3KetRTSBEamwEPH3t14E38XADv6fN8DNBxtNwCz2y5xjkjhqcbR8Y1cPLCr8J2,9v8XxpesjNpYDciKjS7X24G7SafN3BJChqhxzUjRJB32nFHQp9xt1cGiXpkG8n5PGmVspTWLKmoNaLFKh8dEugu,CAZuGSz2XGJfuFVL4FPVbL4NvXWMvsv6rSgvQdmzSsoC,CAZuGSz2XGJfuFVL4FPVbL4NvXWMvsv6rSgvQdmzSsoC,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,13.178,0.0001,0.0001,13.178,1
408679868,5JNc86YPAh1SXTZKt4bA8p85SWtFMuzFsF4ohwUzWUpixAXMotk1urJpm2MwDDTnr48chvLApaqagqJeBzAtMpUS,4CzdzourHmqvJiK7Zbihd25QSP8mdmcVRT5gQQvy6JRDYw7miEmk3LCuT9ACpYYV3LY7ecxER7Ywrxk1eXamBcF8,5oWJt2pE2dmQF59GAUkZqZFEp9zyJU38RPUJq3cAPZWT,5oWJt2pE2dmQF59GAUkZqZFEp9zyJU38RPUJq3cAPZWT,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,14.793,0.0001,0.0001,14.793,2
408679879,46gMKjeVJ1et8bN4e4UHSJHPwRReDp6n9iekGHfJGj7keAM8ZAARWNJbmkXhX2BqHyJxzajVMmQQKraSsqxGB48i,3b2Y6LBTpY1KezcCYE56soNZcLo7h9JDPfopPyQcqwBoWgVxoVof2YTsFya3RDAQPwWL9GZvsKUAJYvm5HQTByCX,BKQtmmdxvzDZkN3V6cPMdeuNXkRYUzMs94f7MVc1ixP1,BKQtmmdxvzDZkN3V6cPMdeuNXkRYUzMs94f7MVc1ixP1,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,14.792,0.0001,0.0001,14.792,1
408679923,K6KJ1SLRywcAAEcm9mJT6qpfumkEsLuE4WSGwvdiTTTV8USxZSDJNmUzSVMZGFQq9ESYoqpxeN927Z1kscCxeCs,339k2q5r1Q4QSdcpsWEsb7MZEVQJCxDddfmPe1QBrzfE5w72j3kLizag9yFWv55iaAA3v9yzfoV6u3TLqHbiC325,GQZg8WfTKcn1Axgc9mk1ihLhaSX9Mgb6A94UL2VkQ7sY,GQZg8WfTKcn1Axgc9mk1ihLhaSX9Mgb6A94UL2VkQ7sY,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,5868kGrzRH88VCE4qM1TV6n6K8yBEfkvQXb5LRNrCk6F,1.975,"49,849,513.","49,849,513.",1.982,1
408679953,21p7bFc3P34NdLDkaQdHgVaqbHe8hLJiDiSaduT1LqRt5ueJ4ho5WSCJhQyzvpRYEVPG6jbXeJofAfq8GBs5ckm5,5g2rokHd9euCuoYNtub1KNEtVphDDa6SncEVoBxFDyC4M9N4aZVgFoG18rDGFKrDFWFPf2WtJWCGvg475chhTVfq,G6gFXBcLa4uEbEWoUhhP8CzMza4PjRk7G72XMXxfdwxq,G6gFXBcLa4uEbEWoUhhP8CzMza4PjRk7G72XMXxfdwxq,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,0.717,"17,790,878.","17,790,878.",0.728,1
408680119,2Zf4C4QWL7VBWBYhw11G5hkeYNWGUtFUuo2X2xeCSfBQr1Uzhxh7Ygxc9iZeymeRhbHBSYexzudY7uCAEG66h1mU,5GsxeCuW3NAhYEVYKhimUiaV6YrrfWqhtqCx6yX1VTNp1pEezUTKvQzcgLhcUzY9Lbk18jeG3RuAoF42AEAWoMNK,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,4.575,"76,524,578.","76,524,578.",5.153,4
408680120,2EGJh7e7knVYrYZan13aazChJ1dD6BfgKdwGGR3sSt7r3mQZPQST2Mohighe6nKCvgnkgwGrhxzKMV3ezxM1RBr3,BCq4s3zfJq5dnxgp6fFxuFcE6HYWWDSBUPkNuZAqgB6u1sTZWBMcmX9fnALo7u7gnwrVJzPYqZJ2bugYPCsaUh1,fMDwptPbCJUsvB9tMw5QvpY4jsWCUQYZMQvvuKsrSD3,fMDwptPbCJUsvB9tMw5QvpY4jsWCUQYZMQvvuKsrSD3,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,83.284,0.0001,0.0001,83.284,6
408680120,3gVZt1fcFUxxmvv7t36TN3YdJ5LaTH3Xbj5qGUdrtYB1oMu4DVALPrcGWg4tkXMuwp27AbDzNSgSjEMTNqMMXRCy,5s6sUrfpiJHKN68CLKfHwxBq4ygKih2GMcdSR426isHKGBKDSYYeGXm4nnPg5cvQFTx3w95wgz3zshyq2Jf1kna6,8scXQaQUrUzy2aYKDhKvapzsoWNjQu8KNz62oykUs922,8scXQaQUrUzy2aYKDhKvapzsoWNjQu8KNz62oykUs922,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,83.283,0.0001,0.0001,83.283,11
408680164,42W4hLV3DL5ZouvfgrbPkhZ4cgYsixYV5ZZYU1Xh4dtNJ4SPSDzpvxybxSDoXuniakPRLyBKxG5FJWUs2GbTXMo3,3sHtNDe6HBgcZYFhu3mZjK6kPZt1xCwacE1t1zWV2qoR4TLzvQdGUDqEVEGujRXvZ1GJbPBz82wTeJZfzyvTrC3T,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,1.356,"22,047,917.","22,047,917.",1.465,2
408680167,558yPv6HBwumWiwZ1trx8YPdCgVwGTqq5dNM9RbsmNAkjVDzGoZebhjkAEBeuCXDrLXMoBeeyfT6ZjQMQabB8DRk,35b6CLeDDrCuioLzYXNQUzkpCziL8siUZhfzYappUZrnJaK7CGnVngx68LeqcQkzcdQNrPrTddLeRsEMPJTz8jks,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,0.345,"8,190,934.4","8,190,934.4",0.368,2
408680170,2m3oBjv8vm2uKqGYpoBcbjBSzSAZn6J28yWseAxrrTeXPoEadzJHAZ3t2Z14J3vaignC5P4a6AfLbRNYUkdai9y2,2UoGr4rXkcDB2AxYNKeE1t6r5L3S1vnHbcLhTjc461iN9vj1DxLYsF5yNCPDi2qxnfhNcZHoVvHqS3oPPmpURxD,ApAQhJU5actihCLM2MDhRiRy1BbJjExoAJDQHbHijU33,ApAQhJU5actihCLM2MDhRiRy1BbJjExoAJDQHbHijU33,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,83.298,0.0001,0.0001,83.299,4
408680182,3YgS93ZYJ5UouwELRmreDQvsX4Wxzk3Bry5pcApsFh88d6VcXnWoGcnv57PotedYTjRdkUwn2uZ25MGyJF8Trokp,2dQHLPsy7MAyCCxjZ6vBUiJtGeurkMSTwPy2po4tjbSjdnszb55dvKQivgB5TxLjKKoNPng2Y1SMjUNzTPuUSqCu,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,1.514,"32,448,820.","32,448,820.",1.579,1
408680219,2vyuhLr8pHUr8zuobxUL4eruV2WptDxXWHGD6bpRBFcWeY2TxkC1rV4juroUva1tRp8MJjvkePJ4VYCXrssDdt21,8zDNDBi2DZPkKQbbsKWXahDw7hyGuyrLDVarwfu8CogajZQFFgtg2MZhXdRU7evdrzcBGJytmwYg6kv6ybhjzhg,A1pPETFxBVB2GiBjKUdiB48BhtMTxHoaN1B2mVzdrDPE,A1pPETFxBVB2GiBjKUdiB48BhtMTxHoaN1B2mVzdrDPE,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,60.539,0.0001,0.0001,60.540,2
408680271,5JQdxgzYJYtesrTWa28pdSfzDXYJfCZwPCmXNiFNN1cdQXkFC9RcZaJ9d3RQ28wn3SU4V3LWpuDc7HRNvNks8C3i,22jPJscmV7ebdXMQmLqTZyBPLTDzTTRzeQtuMCvzX5WdsZXFg1R1HPdNZ5utcrsrW1XYPkAVJWFn1NZbw2kws3o6,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,5.789,"43,262,276.","43,262,276.",6.095,1
408680288,4hevpT2WUuaLCE76rDvy2itJqQ5mXSHmXWTaPcSkUncsNet2ha3uxZQmoAX6PBVh2jDsqmZ5fLUowXZd4vMcuzVZ,2eGm5ZwMzmvAs7GVbNocrmvvQ52hRK3nRqZ8sTYG6iYPPReqDXgabJgiGVGkdn8Ebt84R6a5GJGn64Gix3nD9dDc,Hf8Jyr8oZmrdjcz6mXPKR3uDnMLBEpur74PqL7xsjPYL,Hf8Jyr8oZmrdjcz6mXPKR3uDnMLBEpur74PqL7xsjPYL,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,36.136,0.000089,0.000089,36.136,1
408680423,qXsgHmG95VevUnpg58AVVUzebKC5cyk4a184e8MeooWnS7o6XRkMKSNTfuwLYk788fWCQy2roaorYMF1DEaL6Yi,2LUdfbPREBmP2m3TX7tuw8zxbqp1dbgy2q8ouSF6ydCp3M1jcykkjwuLnzcTXAxAqYq7Jg77D9PH1itsvqkCmMnT,G6gFXBcLa4uEbEWoUhhP8CzMza4PjRk7G72XMXxfdwxq,G6gFXBcLa4uEbEWoUhhP8CzMza4PjRk7G72XMXxfdwxq,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,0.718,"18,514,187.","18,514,187.",0.734,2
408680506,3aDQJSnbsC1ZNSU9Chy5kb4swRugwXVbMHJdccG9RwgNzdkPcxE959ozidDz7t3GCdaSGcoaxfRQyph5vnb9Sfo,2BPeyKnz8rJk98vP8XvtXGP26CwyAarobkUN2jyUkg37kdDjD4x7XtPCzhK8ZPojgYTQFNPjadmeNJakSHFeuPdT,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,1.067,"35,514,572.","35,514,572.",1.219,1
408680791,4aSzBppzLD1usiwwSdUBTjMdHxL5yZqZ9XbRDDUKfA2BG6fHjzvTPmwEEDnWZ2xQr9sJMZ35Av1BCap3yKXZ3ct2,316gAiezLQaBLzHSSbny2a8avv2MxWoXuLFLmFS9w7A8mqa4ko5U6XZD25tj9p6UU8B3sqvyGZ1VhmtJjFuciGQU,kEFiAX3jo5NmemysQov342TZ9mGh6yp92GDRjhA8XDf,kEFiAX3jo5NmemysQov342TZ9mGh6yp92GDRjhA8XDf,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.242,"1,362,446.4","1,362,446.4",1.379,2
408680853,Y4Xa3CC67UsWfGSgoS4xRC7d3YqYnWfHESwrGzqwtWTgkyjGWAUdSaqpmSmNopv7ZBNgWuEz7hJwqkr3F9MLTjh,4AADEm5iJ8wCDrC4TkvDfUGmDcct5MssXpj8xgYUAvs3SmwXGXJuBi8top8w7oFzjWHshRc3gg8iyeTLjmBR94Ca,3qS66ZcwzU9nGHXfpRERwfnJfgcjDhX9c8eQefrFTnxL,3qS66ZcwzU9nGHXfpRERwfnJfgcjDhX9c8eQefrFTnxL,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,"483,358.71",0.148,0.147,"489,872.48",1
408680939,vw2dRpQs7g1e82ckmiM6BBFP71qh9wef9eBZsKPevqEucjCXgXBwmwk3ThcqPhhhKCKXbnE2hCkKT4XCuZMv3tq,4yWJ5nf9NAfAvewupGc1bqYmjSXaRxoZkg38qetA6YqP1rjMHBjbzhVGBaK7jyYNnHptF4EuXp82CnPvscaXaikd,2ZZXARi7DbxYR82vynqSp3GFQy3RqCXr2adcYakXTQbt,2ZZXARi7DbxYR82vynqSp3GFQy3RqCXr2adcYakXTQbt,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,5.432,"123,972,250.","123,972,250.",5.989,3
408681189,2rxfkw9w5CzCGxcRL28FqnSSGjaMsNRwaVE1ErGJhMcHpEHWj3j9Uu7X6226VPSWVTXMu7MnarXw8DDrkVWe72PG,4VWxqDEebnycDzk7mjURxGdBKh219o7urtt3RX7EAg43U7d2DteNVpx5P3tiQwESxd5PPTiCSZVvb5qTp3fL153P,DDm1Bc9KuXB7Q2UbxyMRLGmbcV2J93xmiWDPt7Edhqbs,DDm1Bc9KuXB7Q2UbxyMRLGmbcV2J93xmiWDPt7Edhqbs,EumFF6mx6mTPW9VSJsPmrmqgLF9amvzKwXfQfyrkwMTH,EumFF6mx6mTPW9VSJsPmrmqgLF9amvzKwXfQfyrkwMTH,1.652,"35,530,165.","35,530,165.",1.745,1
408681204,3iU1JCJeMFcq2shyBWhcBxqY4vBRQdTtmndt8NcGkRu9aoVuYW85FQUvA386WPwkTaKt36vsZ3jAXqii3oi6BP51,2wMEEVAYdt2DJkEtWxaNpvEve4gLEVk8EnW8GoqkrbGepjwBRzfjmyiskeBSeDsKdPLsxi2nhTV3iTE5EMoL9gg8,DDm1Bc9KuXB7Q2UbxyMRLGmbcV2J93xmiWDPt7Edhqbs,DDm1Bc9KuXB7Q2UbxyMRLGmbcV2J93xmiWDPt7Edhqbs,EumFF6mx6mTPW9VSJsPmrmqgLF9amvzKwXfQfyrkwMTH,EumFF6mx6mTPW9VSJsPmrmqgLF9amvzKwXfQfyrkwMTH,11.263,"90,044,290.","90,044,290.",11.917,1
408681205,ZkSzHcFLmKyQjUcmNv1tqgbYacfFA4qxA9QDmWaLLbJHjcAszEQE7N6PHM6wRK8eejsVPnoyd3cUaDoMtAo5Tsp,5TdLi8okpFjjjdH5y2rb9dcpKDeu2iZwPriLbeMFcVSdMV4FsfRsfmooJMWp3RcJsohMecjDJKN1jCkJkJ1gWxjB,DDm1Bc9KuXB7Q2UbxyMRLGmbcV2J93xmiWDPt7Edhqbs,DDm1Bc9KuXB7Q2UbxyMRLGmbcV2J93xmiWDPt7Edhqbs,EumFF6mx6mTPW9VSJsPmrmqgLF9amvzKwXfQfyrkwMTH,EumFF6mx6mTPW9VSJsPmrmqgLF9amvzKwXfQfyrkwMTH,0.876,"312,890.61","312,734.63",0.909,1
408681213,5oPdcpWYMNKePCMdQAFaXXESQTHEtjPouPtTKWwZBZEafQz94pnebcK3h9atzCbQrK2uUiCD7dytC6vEqwaYFiEN,557CtmgaPMg428eH8KegzK4j1YTo5rNfwce1ids7X4PaGXpEyPv3kHEugZCGXh1mAwsPnLDiSyt1pAV1xzVcVaaW,DDm1Bc9KuXB7Q2UbxyMRLGmbcV2J93xmiWDPt7Edhqbs,DDm1Bc9KuXB7Q2UbxyMRLGmbcV2J93xmiWDPt7Edhqbs,EumFF6mx6mTPW9VSJsPmrmqgLF9amvzKwXfQfyrkwMTH,EumFF6mx6mTPW9VSJsPmrmqgLF9amvzKwXfQfyrkwMTH,0.345,"244,707.17","244,585.19",0.363,1
408681259,4ruQBhqZjPWXpyVHWL9EcubeGVUgbZjLiKDbx8xqm74hjEt1AyzgTeRQ16gXtuhma6uzKzKybCzPPZYje84HakfN,Wmw6ezBS5sTqS5uGnLFjxhFJfsj6xdUGxXNwW5AeBVPDhoCpE4hz3D5ze9x9QYzn8ePVJFJjhrr2G5Vr6ejdut4,DDm1Bc9KuXB7Q2UbxyMRLGmbcV2J93xmiWDPt7Edhqbs,DDm1Bc9KuXB7Q2UbxyMRLGmbcV2J93xmiWDPt7Edhqbs,EumFF6mx6mTPW9VSJsPmrmqgLF9amvzKwXfQfyrkwMTH,EumFF6mx6mTPW9VSJsPmrmqgLF9amvzKwXfQfyrkwMTH,3.076,"87,628,695.","87,628,695.",3.241,1
408681338,U2BeEv2WhGFJhwWXjmXdmMWj5wB1j1dnRrJDB5e7Q1GSnGrsyCQdpgzoymaEBagZMLhsb3pHLn2tCenUib1FQtF,3dnzpjdadqCpgELjGKjJvYjpKpAQvgAJWGAGa67F81F8KyVAKmyp5SSgd4PXjkjqfCkScWf17t2nqzVWdN3xeKpg,G6gFXBcLa4uEbEWoUhhP8CzMza4PjRk7G72XMXxfdwxq,G6gFXBcLa4uEbEWoUhhP8CzMza4PjRk7G72XMXxfdwxq,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,0.582,"14,866,071.","14,866,071.",0.582,1
408681418,PaphwkyaBrSrKLr9PMkcRr77vzCJk6s7EZaMJYaPHFrgn7mP1nCxC7L3JiK76ZTV77eeNFwpfrhhLo6iTRR7bu7,VEjxMak7HCZVgzaJPtpfCzGXGKspJAofVLjybyVffQYtjeCqjkRPcoXU3MUdRq8Vq8WJ7fr1E2Gbrkrn4SUiDQi,G6gFXBcLa4uEbEWoUhhP8CzMza4PjRk7G72XMXxfdwxq,G6gFXBcLa4uEbEWoUhhP8CzMza4PjRk7G72XMXxfdwxq,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,0.425,"9,919,537.0","9,919,537.0",0.431,2
408681964,4xqGHuqyEFEW94e9QLKkc9AmteP2v21cf32soLfEcEGZrJFNt5xzdrYtjLN3xsTNpmZoUTPh9NtXJQjTGNmEYJCw,BWYyThDEnvJdb2cz3QggVMH7DwnfJKaJ7DGQAc8C7cGHoVh4GPQ5SjKXcgjDaJgfLnoVQJ1VMCaVK7v636Z6inm,G6gFXBcLa4uEbEWoUhhP8CzMza4PjRk7G72XMXxfdwxq,G6gFXBcLa4uEbEWoUhhP8CzMza4PjRk7G72XMXxfdwxq,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,0.689,"16,153,655.","16,153,655.",0.689,1
408682063,2kZPjgpajyVmez7KCuqT6fc8QFnR4EPFLEr6VNpE6o5VJ3LJFhwCzyRRCxtXaDNt9odRL2sm4JmLRvxS1inGtgrd,5BerLnSSh2a3tgPcwGHSeR5Mr66sS4ohDiFGxw6a1kThJNRdkUWTwr6hG5Nots9KM5PUj1AJ4MoFwBZZwYQMTG3C,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,5.037,"15,388,113.","15,388,113.",5.276,2
408682871,2enPewY9tZ8A3XZK7BiicSUhKtEEzpW5L6nhV85AWSCfQTk5b7PL5Ya1DXXrjcFLtmzwYtC4Gx9oVdCFcEn5sPzP,jbXCFVp2VNXHmPJvcd7wDdoJeCj1TY2iQcLQw8wtdUjwq9FXN9BsGAym2F54Un4Pe7X9q6F6YEthWJcT51NTc47,Gea6kb6bofrHBtCVMJN8fQx8mg1qFnA2D2pEEd6KuWPr,Gea6kb6bofrHBtCVMJN8fQx8mg1qFnA2D2pEEd6KuWPr,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,0.281,"5,530,597.7","5,530,597.7",0.296,2
